ace-can-ink	EGFR
ace-can-ink	ST18
ace-can-ink	CRH
ace-can-ink	SLC1A2
ace-can-ink	ZNF385D
ace-can-ink	GADL1
ace-can-ink	GJA1
ace-can-ink	TCTEX1D1
ace-can-ink	STK32B
ace-can-ink	FEZF2
ace-can-ink	SST
ace-can-ink	SLC6A1
ace-can-ink	KIT
ace-can-ink	PREX2
ace-can-ink	C21orf58
ace-can-ink	NEUROD1
ace-can-ink	IGFBP7
ace-can-ink	EOMES
ace-can-ink	PRSS12
ace-can-ink	ITGA2
ace-can-ink	ENPP6
ace-can-ink	BMPER
ace-can-ink	COL1A2
ace-can-ink	PDZRN4
ace-can-ink	PPP1R16B
ace-can-ink	CALB2
ace-can-ink	FOS
ace-can-ink	KCNS3
ace-can-ink	RETREG1
ace-can-ink	NWD2
ace-can-ink	CPED1
ace-can-ink	UGT8
ace-can-ink	DPY19L1
ace-can-ink	CARHSP1
ace-can-ink	FGFBP3
ace-can-ink	EBF1
ace-can-ink	METAP1D
ace-can-ink	SLC9A9
ace-can-ink	TAC1
ace-can-ink	NHLH2
ace-can-ink	TSHZ1
ace-can-ink	KCNH5
ace-can-ink	GLIS3
ace-can-ink	RIT2
ace-can-ink	ATP10B
ace-can-ink	EYA2
ace-can-ink	ADAMTSL1
ace-can-ink	POU3F2
ace-can-ink	PCP4
ace-can-ink	SV2B
ace-can-ink	HS3ST4
ace-can-ink	CPNE8
ace-can-ink	ZNF804B
ace-can-ink	CCK
ace-can-ink	EPHA3
ace-can-ink	SLA
ace-can-ink	GLUL
ace-can-ink	RUNX1
ace-can-ink	NR3C2
ace-can-ink	SMC4
ace-can-ink	KNL1
ace-can-ink	CAMK2A
ace-can-ink	ZNF536
ace-can-ink	DLL3
ace-can-ink	APOLD1
ace-can-ink	BCL11B
ace-can-ink	SPOCK3
ace-can-ink	CREB5
ace-can-ink	CFAP299
ace-can-ink	GAD1
ace-can-ink	KCNIP4
ace-can-ink	KLHL14
ace-can-ink	FAM107A
ace-can-ink	STAT1
ace-can-ink	IFI6
ace-can-ink	COL4A5
ace-can-ink	GRM3
ace-can-ink	GRIN3A
ace-can-ink	SLC35F3
ace-can-ink	VIP
ace-can-ink	ASPM
ace-can-ink	TNR
ace-can-ink	MOXD1
ace-can-ink	NKAIN2
ace-can-ink	BNIP3
ace-can-ink	TCERG1L
ace-can-ink	EBF3
ace-can-ink	EPHA7
ace-can-ink	TCF7L2
ace-can-ink	SORCS3
ace-can-ink	VAV3
ace-can-ink	OLFM3
ace-can-ink	KCNQ5
ace-can-ink	COL24A1
ace-can-ink	HCRTR2
ace-can-ink	BCAS1
ace-can-ink	TSHZ2
ace-can-ink	IFIT1
ace-can-ink	IFIT3
ace-can-ink	SPATA6
ace-can-ink	CHRDL1
ace-can-ink	VEGFA
ace-can-ink	IL1RAPL2
ace-can-ink	KLHL4
ace-can-ink	ITM2A
ace-can-ink	PBX3
ace-can-ink	ID3
ace-can-ink	NRP1
ace-can-ink	SVIL
ace-can-ink	COL4A1
ace-can-ink	APBB1IP
ace-can-ink	GAD2
ace-can-ink	RORB
ace-can-ink	GPC5
ace-can-ink	KLHL1
ace-can-ink	KITLG
ace-can-ink	ARX
ace-can-ink	LHFPL6
ace-can-ink	SFRP1
ace-can-ink	MAB21L1
ace-can-ink	CNTLN
ace-can-ink	CD99
ace-can-ink	ADARB2
ace-can-ink	RRM2
ace-can-ink	DOCK8
ace-can-ink	OLIG1
ace-can-ink	SEMA5A
ace-can-ink	AQP4
ace-can-ink	MOBP
ace-can-ink	GPX3
ace-can-ink	ALK
ace-can-ink	GRIK1
ace-can-ink	TFPI
ace-can-ink	ZBBX
ace-can-ink	ABLIM1
ace-can-ink	SPP1
ace-can-ink	GLI3
ace-can-ink	KIAA1217
ace-can-ink	GRIN2A
ace-can-ink	ITIH5
ace-can-ink	CCBE1
ace-can-ink	MX1
ace-can-ink	PTCHD4
ace-can-ink	MAP3K1
ace-can-ink	COLEC12
ace-can-ink	PCBP3
ace-can-ink	DIAPH3
ace-can-ink	DSCAM
ace-can-ink	PCDH11Y
ace-can-ink	LINC02487
ace-can-ink	RGS6
ace-can-ink	HMGA2
ace-can-ink	LTBP1
ace-can-ink	SLIT3
ace-can-ink	ETV1
ace-can-ink	MYT1L
ace-can-ink	CEBPD
ace-can-ink	COBLL1
ace-can-ink	NECAB1
ace-can-ink	TFRC
ace-can-ink	NFIA-AS2
ace-can-ink	LAMA2
ace-can-ink	LNCAROD
ace-can-ink	TOP2A
ace-can-ink	LHFPL3
ace-can-ink	COL12A1
ace-can-ink	ENPP2
ace-can-ink	VWC2L
ace-can-ink	SEMA3E
ace-can-ink	TNS3
ace-can-ink	RELN
ace-can-ink	CPNE4
ace-can-ink	DLX6-AS1
ace-can-ink	ABCA8
ace-can-ink	RBMS3
ace-can-ink	MDGA1
ace-can-ink	DIO2
ace-can-ink	HMGB2
ace-can-ink	SGO1-AS1
ace-can-ink	CLMP
ace-can-ink	CCN1
ace-can-ink	NELL2
ace-can-ink	LRRC9
ace-can-ink	FN1
ace-can-ink	CFAP43
ace-can-ink	SULF1
ace-can-ink	TAC3
ace-can-ink	RARB
ace-can-ink	SYNPR
ace-can-ink	CADPS2
ace-can-ink	CNTNAP2
ace-can-ink	ARMC3
ace-can-ink	CENPF
ace-can-ink	GPR39
ace-can-ink	SPATA17
ace-can-ink	RNF220
ace-can-ink	SULF2
ace-can-ink	EVA1C
ace-can-ink	GPR17
ace-can-ink	ZIC1
ace-can-ink	ABCB1
ace-can-ink	FYB2
ace-can-ink	LRIG1
ace-can-ink	MLIP
ace-can-ink	CDH12
ace-can-ink	FAM160A1
ace-can-ink	CCSER1
ace-can-ink	LINC02147
ace-can-ink	INPP4B
ace-can-ink	CDH18
ace-can-ink	CXCL14
ace-can-ink	RALYL
ace-can-ink	ANGPT1
ace-can-ink	FBXO32
ace-can-ink	POU6F2
ace-can-ink	EBF2
ace-can-ink	MAML2
